B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils
MMP9	2.08204344689428	2.09208499499106	2.08612616642055	2.06930412819379	2.08646592421856	2.09344817118081	2.06109970024998	2.09858002888652	2.09371914716211	2.08203244231055	2.13175822355298	2.06854536788152	2.08125925740301	2.32834604049092	2.21223102548935	2.29481671774963	2.2202772902661	2.21540211149031	2.16606268512194	2.28410544175112	2.12644534662291	2.25426483123308
MNDA	1.83521617299468	2.06629892642131	1.50799730536308	1.90426060292505	1.64246816066189	1.63201555233393	1.48198971517766	1.71386140207323	1.86964420961254	2.19975922224497	2.14072203796154	2.07309452275374	2.2798505617015	2.20991377059271	2.23184375408681	2.19187062943477	2.23803528874503	2.19916186163967	2.19967870689508	2.17026945823787	2.21972978728738	2.30767315145007
MROH7	1.80008305909184	1.82164183638871	2.08004036115153	1.83128809537762	1.83569067950038	1.84407682433274	1.82575816355582	1.85099364279498	1.77643751234393	1.90896558527663	1.77151161276506	1.81095043079822	1.84593259926571	1.83971136368367	1.82143195754877	1.80611812312997	1.8249017084855	1.83666619253752	1.87227806160788	1.93700681863039	1.86631053686926	1.86048190492815
MS4A1	2.29881866118963	2.29743821323019	2.09362688033005	2.08313754559114	1.90746512798051	2.04838843451612	1.99886710197424	1.98836726490162	2.06533237544841	2.11087656158349	2.03728920365603	2.02993703221581	2.00118837934565	1.84613960994682	1.97147229631574	1.93085961542361	1.93150364085543	1.99638882224132	1.95485437690129	1.90716300296319	2.13327679029817	2.06589446295959
MS4A2	2.01591406887271	2.03473075847433	1.99405211306935	1.9851728493926	1.97624225310944	1.98759174762641	1.97192572405112	1.95342771734216	1.93665537607491	1.99808781897844	1.97018055081448	1.9390417054504	1.90734946625255	1.94108669129431	1.93669389960297	1.93840377530035	1.9449094472265	1.972093995436	2.2367594439035	2.21117188858933	2.07808873588161	1.9994585063193
MS4A3	1.99569475086317	1.92835613936455	1.92519212138374	1.95559172939935	1.63201555233393	1.87648768942486	1.78521491983209	1.8585313693842	1.86366360154471	1.98189631900211	2.12180775464618	2.03632118433663	1.80323316557803	1.60871482369287	1.78446093981865	1.86943294558427	1.7415292747171	1.78774524957172	2.19463600833101	2.14848836242012	2.17487991781305	2.0286138851365
MS4A6A	2.16143317099303	2.12441847670872	2.07918737278521	2.04851412226005	2.02514988048087	2.04669724028625	2.03009759896671	2.01475097507286	2.10323587296912	2.19957054176098	2.0490738384413	2.0366257763257	2.26850157146742	2.06411305403986	2.09475036237681	2.29426769258783	2.22835999176258	2.02492675653713	2.13328004399253	2.11040928858188	2.09585417920179	2.16324268050862
MSC	1.83253522810027	1.88842994364559	1.99077642170446	1.95287738711193	1.88247449063669	1.96159962187578	2.05635031493341	1.84604346400333	2.02755956232579	2.00362901383523	1.92516780681809	1.88215703733141	1.89617034762554	2.12610456030729	2.18184189658368	1.97854975452017	2.11957390239901	2.1911932205235	1.93012238527885	2.01421404603986	1.94808989508097	1.9876710228312
MXD1	1.79828144452798	1.79584634890014	1.81731828008591	1.9358504247242	2.06029832375471	1.98721078917824	1.93273481251015	2.01454631808755	1.97131136354796	1.97771133207517	2.04090858721423	1.928353645502	2.05844494384108	1.95853649415105	2.00614059522667	1.82061201888909	1.76417717169091	2.05768805941721	1.82740128291868	1.90667669939785	2.1814922313175	2.20525489086776
MYB	2.08766525267959	2.07207314134098	1.99769512939113	2.12778305720609	2.12157657239173	2.06443987765107	2.14444687245513	2.18961240790252	2.13608832737497	2.05845953140174	2.12435603654995	2.05370056342893	2.07295163841038	1.97233765748168	1.95196554454885	1.99382388347981	1.97454162203047	2.08797055578068	2.23559516631842	2.24267146859602	2.22715009491618	2.11086633712669
MZB1	1.89452011363593	1.99644211683553	2.30308101781884	1.88370910156436	1.94067776764883	1.65683190403991	1.79161542343476	1.76344943257141	1.93302724029783	1.92793248105205	1.79145941508702	1.81840950551958	1.81108085410467	1.7949361316716	1.83942979873067	1.85357962790234	1.80109249475392	1.79587896432808	1.84105931123468	1.83517039796252	1.90812723669096	1.83657053364855
NAALADL1	1.68693131726723	1.74068967396193	1.66898734709912	1.94181610599506	2.04341077967991	2.01358636614702	1.78204965744227	2.01564654095012	1.89891030126516	1.92784807940066	2.0833628858601	2.0510016938936	1.84421855634029	1.72478513617616	1.6209171089341	1.66393378031538	1.59468620389607	1.75897970043032	1.63471351727218	1.68029652426252	1.74146799838257	1.74172546392676
NCF2	2.01725752275923	2.08340140903657	2.03766421657997	1.92762448578867	2.04992240866615	1.96449950340253	1.92422977207056	1.9384626418359	2.09878471749229	2.18393940728741	2.10780222879269	2.02565328711215	2.28283664721347	2.29293679778474	2.13837818089684	2.28000065248709	2.27872296441552	2.21961654122285	2.15270394256478	2.18387529239827	2.30306710173238	2.2968515528651
NCR3	2.01639111684106	2.14092241888293	1.88297414489639	2.18844533612479	2.05847263523647	2.09636097465191	2.09558523324558	2.04073455072287	2.12991391902331	2.19163109096406	2.17885742975236	2.22074741406305	1.91743164672882	1.84122805192201	1.98280120969631	1.91541098298856	1.96234548606302	1.85073208744744	1.97354562987875	1.9589361184729	2.01322016541214	2.04928096745831
NFE2	1.55390335048637	1.57757210130326	1.69074762536928	1.98403871140241	1.89992221740098	1.85220967786023	1.60324606283772	1.91629398998736	1.93666754694232	1.95322229734253	2.00521290487572	1.9581346711096	2.18019191550955	1.83997670583368	1.84801154940602	1.98645595072295	1.69887551878856	1.69217077726316	2.0530104260604	2.01411403976338	2.06538616756494	2.21609462217714
NIPSNAP3B	2.1824159956004	2.13689947450567	2.08435182099408	2.00075665689255	1.88040853801059	2.00739734241045	1.96201362021225	1.95348175895291	1.98292006541414	2.10980450672165	2.01683685493399	1.98206069327468	1.96609108610631	1.95408735979884	1.98210103061971	1.98365736123309	1.93951215019073	1.99802692414259	2.04308698093643	2.01061010543482	2.0175443161623	2.08042994469823
NKG7	1.58479882185205	1.66490930596978	1.60621324176026	2.26761879445873	1.98329701779824	2.13093641472187	2.15213170370251	1.60221817976132	1.7664937407482	2.27440194466128	2.28806842300804	2.29000300702466	1.8567855204749	1.50364765180789	2.04702268108535	1.57016969379951	1.50497448871243	1.57051113222297	2.09939951239111	2.11953092560901	1.80758342000077	1.71143520740814
NLRP3	1.7940679695226	1.78263595669304	1.73622663768746	1.73542973479586	1.76601791111173	1.89763517067982	1.72238477108465	1.68747562325811	1.8281878142738	1.9060162737357	1.88865119658592	1.96532275523577	2.12660686823794	1.84832770773426	1.86760652495225	2.07818392157591	2.07534267205966	1.77616021290761	1.8220991984725	2.09834147683406	1.93776123071879	2.10714506181719
NMBR	2.11118231080614	2.1196070115082	2.05600334587862	1.89143863661925	1.63255087007027	1.84221750109715	1.96987425657174	1.77890270556004	1.99297802154362	2.03269533385753	1.83358418105615	1.89763517067982	1.95163556699651	1.90102904961459	1.74714600446492	1.85872195902567	1.95679316667998	1.75685831587369	1.68003261676254	1.80980312262783	1.98089880256557	2.04087920757463
NME8	1.4520146365635	1.4451909543268	1.44093705590629	1.48951018385075	1.5657959136215	1.38964399551303	1.42899056470457	1.43199595396074	1.69154770176044	1.85447079226813	2.0595655137402	1.71277580905975	1.73003144843697	1.54925714198033	1.97417729860771	2.09832220731439	1.8068490687165	1.61298713540738	1.92044029532595	1.80187399930667	1.99278212232229	1.66539241251801
NOD2	1.5828380389227	1.66209998957066	2.04966172178312	1.62363146492165	1.62773218501737	1.99787441307571	2.01397946993919	1.99156587248007	1.88355473779156	2.01315962501688	2.03035954333249	2.02420623662705	2.17131451160126	1.96831367957812	2.20039889418288	2.14238681265839	1.84425352081733	2.05818560672674	1.84491126831243	1.61194503083446	2.1245950617684	2.13186549448384
NOX3	1.69292914837927	1.57472880365986	1.57432584596579	1.59649734848519	1.6288524266528	1.64006800015822	1.59957979490958	1.62689321137164	1.52933803636685	1.93432919942736	1.59919492547604	1.58826353436721	1.67960184543747	1.61031787113743	1.6526927641212	1.63752637916001	1.57130538524122	1.58925620743368	2.00449017870101	2.04639508849909	1.5604489497902	1.73347439280274
NPAS1	1.76403371175455	1.7448563098194	1.8274806500041	1.80923738309915	1.6633097954316	1.78402842451573	1.62147590220296	1.62831615036194	2.02080487999333	1.69414016982029	1.69549590388977	1.70658257538852	1.7247928220875	1.73605411064501	1.70011626872421	1.75650349077967	1.73869172212245	1.73414388658469	1.7934423123641	1.71753535761997	1.77282143337764	1.80021485902835
NPIPB15	2.18405237012689	2.21359240796319	2.17280379768902	2.07660247103904	1.67842387934386	2.13762937135109	2.04717118734237	2.06221835795483	2.17861192337511	2.14951744959764	2.06985999952746	2.05194775087161	2.02964291286938	2.04522815125921	2.06801822450448	2.08860556785885	2.05723384113698	2.01757423540362	1.9577409399293	2.02820988519338	2.09426370706562	2.16013306928984
NPL	1.76713350665375	1.73680783070721	1.90567614432498	1.95970382003313	1.75088246598458	1.95150211494714	1.99100924016844	1.81928712835618	1.93713554599662	2.01588620251346	1.97513648994335	1.98940282818162	2.14581997423611	2.18505035550018	2.1104354948689	2.2350454968761	2.19689743981055	2.1057269193706	2.11710151162415	2.10023636196481	2.16103487420706	2.20133492070601
NR4A3	2.00696883883851	2.01320106973431	2.00492246612842	1.95875059135262	1.99268599842383	1.97387626656008	2.07656127074425	2.02395355215968	2.10467719205133	2.02017322550518	1.95624825635294	2.01072224092047	1.9680240549952	2.0396172863675	2.10254794501236	1.97757640804384	2.10728032436447	2.20096131512026	1.99951508378808	2.16831586681144	2.23164593411215	2.07002673013837
NTN3	1.57060320595264	1.73392911922374	1.78953233798667	1.63010650504967	1.80158313118261	1.6847598692359	1.82873442527019	1.60461180104131	2.03138417725337	1.87386704925587	1.54877927599739	1.57432584596579	1.63149708573399	1.56458020746531	1.68693131726723	1.73987041483792	1.53206788357707	1.61175403456813	1.43992649742311	1.54909166329936	1.70575638045513	1.72778435409653
NTRK1	1.71475873013111	1.71689202165377	1.82825556371331	1.67011466733325	1.79870886700708	1.73224173144298	1.78666192353349	1.65525291793566	1.68122502714319	1.75939371839614	1.64866627432052	1.71526889990933	1.69147816143126	1.61654671542612	1.63255087007027	1.63673133620708	1.73059139260635	1.61919258321465	2.08527131454873	2.164760270298	1.81096287729011	1.74344406227066
ORC1	1.80405107830366	1.87829767445381	1.83962213062457	1.89944082041461	1.87683098135006	1.90161368205173	2.11939425396464	2.01509264282	1.82632982616842	1.75811319611614	1.82881337675728	2.03994531212889	1.88205541530512	1.90299598296278	1.78985981349641	1.90076989885273	1.88564985086651	1.78048244118432	2.00784166464647	2.0098254943565	2.00874794187441	1.73974259620179
OSM	1.25349526430916	1.34000058637034	1.25349526430916	1.43792681006852	1.29086161448371	1.49772257987439	1.88977778479122	1.70641822770424	2.01067386647604	1.78279340713486	1.28483920848686	2.02762997423863	1.45465568281975	1.41702880852183	1.38236711065789	1.56215910867805	1.67513913059249	1.41673997724905	1.71953491554113	1.62388166398095	2.18521371275976	2.03502355829086
P2RX1	2.02188292108969	1.86838396533628	1.8639214583899	2.03157634857513	2.02543259961907	1.99460024974736	1.98705769096374	2.01082310685489	1.94100521547557	2.03333723640331	2.00480276498413	2.00750088837641	2.13162558018399	2.039590320504	2.00540788086214	2.08575945678589	2.02211888900726	1.91879064446229	2.21478946009076	2.20065917145176	2.17134098129435	2.16494632674013
P2RX5	2.27281519197645	2.26998579002027	2.20816742661713	2.1402844718588	2.13007263179097	2.13904874160637	2.11352544920166	2.21498792967813	2.13518574809771	2.16171453006027	2.11123183758643	2.10915442613682	2.02903427674128	1.850537879985	1.79095259415673	1.77867822057579	1.86601249292379	1.86005832581539	2.0284535956804	2.07249699107325	2.08569435190896	1.85979953364455
P2RY10	2.1005945573143	2.08421326249495	2.09579080296885	2.07748285709591	2.08247192474186	2.11239908251795	2.07098833068684	2.07608101303825	2.15109694515456	1.9841151379986	2.05413880438369	2.04322565354714	1.78576757348888	1.68285132386748	1.78227789142408	1.74934553233464	1.5228982417055	2.01070991861948	1.8246079081059	1.922471731496	2.19019537214015	2.08445304272644
P2RY13	1.64199794194042	1.86028280782539	1.61407642341523	1.59905152274183	1.59576857801433	1.56748875255118	1.59333414199572	1.58442174637664	1.66236532271358	2.0528359357774	1.95037341020998	1.71788292620998	2.21333260747133	1.99519481348792	2.10632661313799	2.21656648037569	1.81637657713472	1.61854091637552	1.88640523565603	1.92497827767227	2.17748641995853	2.24135578099738
P2RY14	2.18456233927863	2.03846769115225	1.84063454440984	2.01804589325576	1.92913975860255	1.94826060649375	1.95016474607904	1.85328779008547	1.97995929480636	2.11189510228031	2.04603606311923	2.04626048095353	1.90630056910547	1.60497093161366	1.78864420668194	2.1455356506486	2.04607768793001	1.81032875934039	2.20088185610097	2.1786129404274	2.27300536179477	2.18335344913646
P2RY2	1.68747562325811	1.71517029252605	1.65659823526817	1.73171055010487	1.6876592390641	1.6835969839233	1.71196693679552	1.78337916775087	1.66074050553682	1.69904200027074	1.730135789934	1.69148399696197	2.02736015091603	1.96263455397286	1.68401882166016	1.64769875615986	1.67135537637641	1.72734392043998	1.72581157300665	1.96630992385815	2.15193740018724	1.78212867836349
PADI4	1.67433431612201	1.72887422373949	1.75274640654113	1.91306060865506	1.79351418608913	1.7422687290154	1.80965837458408	1.7779917152851	1.65572978429198	2.00940604020951	1.99286481357511	1.81994367790078	2.1387016842953	1.74097143718752	1.75987002859544	1.7006239358643	1.78706762096739	1.86380863066503	1.98669424994195	2.01258826496701	2.12372162136739	2.1441572820927
PAQR5	1.8032307512147	1.78257924430962	1.73799106097148	1.7223944130853	1.8164261707928	1.74240304378566	1.73067751305457	1.70799527198279	1.86505919119959	1.83102092698806	1.752093358026	1.70297325504175	1.72301785063344	2.07314380736563	1.76449725527188	1.75722087781696	1.77127187837763	1.74043078894751	2.08810113421061	2.07057747292822	1.74631581740482	1.7885843877691
PASK	2.11206302870296	2.12570184680668	2.13046467831081	2.17722889728781	2.15768974539199	2.20349587170003	2.15439152835675	2.26122461204125	2.1764814265245	2.05264517758587	2.03788325027993	2.06041667945604	2.01320748278504	1.98997837340486	2.05548955074663	2.04859745549831	2.020802673643	2.03520502232806	2.03573751001816	2.0266595116386	2.096524526177	2.06160416360377
PAX7	1.93653345001839	1.95611095647264	2.06782553531414	1.8017153672323	1.8160473807011	1.88288787347263	1.85552297375705	1.8686438869695	1.98389678969876	1.8964446032092	1.72016604677337	1.79247379548115	1.86881206791599	1.78276976176465	1.80749003474444	1.7733333138074	1.84710139779151	1.84907741358893	1.79899165986276	1.87600563494134	1.95812091319962	1.88669770358971
PBXIP1	2.09426932910139	2.15017598063586	2.14178140760837	2.18029290979592	2.15963783913119	2.22024391947295	2.03674240379601	2.18364828062665	2.21793009212335	2.11928821644054	2.11392041723428	2.03804863190934	2.05954301856831	1.95460170458884	2.03912276504701	2.09623134847765	2.07033073313303	2.11831430168375	2.02788540322052	2.04146482998081	2.144226535775	2.15422542835369
PCDHA5	1.51279011943353	1.61168543161197	1.68381842795608	1.73685358201642	1.81711949258906	1.85375704650403	1.60650800056672	1.67704887639935	1.98433011342655	1.88647027128385	1.66252902543569	1.68319436761788	1.66400015837144	1.66887733013801	1.96187364090334	1.62009027314241	1.71568153267058	1.55206214131445	1.67224532643942	1.554634750818	1.66364527701658	1.70271725225579
PDCD1	1.98082932625126	1.99828368583145	1.98228956110954	2.0174700378232	2.00266379337327	2.01461573982181	2.05337474123089	2.20968953778712	2.06276026315815	2.04346259208833	2.00111612013087	1.9965880398429	2.01712197565317	1.99001774108851	2.00537098437322	2.00432383568471	1.98794895803837	1.99638565873365	2.00240430210429	1.97230001915696	2.04945161684659	2.06672894918264
